"name","cycle_no","ccl"
"customer_01",170,0.573913043478261
"customer_01",494,0.573913043478261
"customer_01",576,0.573913043478261
"customer_15",28228,0.573446327683616
"customer_03",5432,0.570871794871795
"customer_20",35968,0.570542168674699
"customer_18",32746,0.569017341040462
"customer_11",11090,0.566666666666667
"customer_03",4646,0.566153846153846
"customer_03",5334,0.566153846153846
"customer_15",28300,0.565254237288136
"customer_07",6946,0.561702127659574
"customer_07",7628,0.561702127659574
"customer_03",2050,0.561435897435897
"customer_03",2594,0.561435897435897
"customer_03",2598,0.561435897435897
"customer_03",2602,0.561435897435897
"customer_03",2710,0.561435897435897
"customer_03",2812,0.561435897435897
"customer_03",3054,0.561435897435897
"customer_03",3072,0.561435897435897
"customer_03",3076,0.561435897435897
"customer_03",4830,0.561435897435897
"customer_15",27532,0.560338983050848
"customer_14",20012,0.56
"customer_14",25274,0.56
"customer_02",1772,0.556769230769231
"customer_20",35474,0.556626506024096
"customer_20",38368,0.556626506024096
"customer_07",7360,0.556085106382979
"customer_03",4516,0.552
"customer_17",29352,0.552
"customer_17",29408,0.552
"customer_17",29756,0.552
"customer_17",30008,0.552
"customer_17",30240,0.552
"customer_17",30580,0.552
"customer_17",30670,0.552
"customer_17",30672,0.552
"customer_17",30734,0.552
"customer_17",30814,0.552
"customer_17",31524,0.552
"customer_17",31702,0.552
"customer_17",31720,0.552
"customer_17",32228,0.552
"customer_07",7332,0.550468085106383
"customer_05",5926,0.55
"customer_05",6130,0.55
"customer_11",10838,0.55
"customer_14",19784,0.55
"customer_14",20202,0.55
"customer_14",21526,0.55
"customer_14",21530,0.55
"customer_14",21620,0.55
"customer_14",23146,0.55
"customer_04",5666,0.549756097560976
"customer_09",8550,0.548122605363985
"customer_07",6948,0.544851063829787
"customer_22",41330,0.543820224719101
"customer_08",7816,0.543238095238095
"customer_20",35872,0.542710843373494
"customer_03",3890,0.542564102564102
"customer_03",5452,0.542564102564102
"customer_06",6206,0.541919431279621
"customer_02",1662,0.541538461538462
"customer_19",34092,0.541538461538462
"customer_19",34098,0.541538461538462
"customer_19",34124,0.541538461538462
"customer_19",34144,0.541538461538462
"customer_19",34178,0.541538461538462
"customer_19",34258,0.541538461538462
"customer_19",34426,0.541538461538462
"customer_19",34430,0.541538461538462
"customer_19",34464,0.541538461538462
"customer_19",34492,0.541538461538462
"customer_19",34560,0.541538461538462
"customer_15",28578,0.540677966101695
"customer_14",25716,0.54
"customer_03",2036,0.537846153846154
"customer_03",2502,0.537846153846154
"customer_03",2916,0.537846153846154
"customer_03",2930,0.537846153846154
"customer_03",3068,0.537846153846154
"customer_03",3422,0.537846153846154
"customer_03",3968,0.537846153846154
"customer_03",4046,0.537846153846154
"customer_03",4224,0.537846153846154
"customer_03",4492,0.537846153846154
"customer_15",28130,0.535762711864407
"customer_11",10544,0.533333333333333
"customer_11",10996,0.533333333333333
"customer_02",1704,0.533076923076923
"customer_10",9302,0.532631578947368
"customer_15",28284,0.532485875706215
"customer_15",28404,0.532485875706215
"customer_18",32742,0.531791907514451
"customer_15",28746,0.530847457627119
"customer_20",34964,0.528795180722891
"customer_03",3088,0.528410256410256
"customer_13",14228,0.528
"customer_13",14644,0.528
"customer_13",14794,0.528
"customer_13",15282,0.528
"customer_13",15292,0.528
"customer_13",15298,0.528
"customer_13",15356,0.528
"customer_13",15808,0.528
"customer_13",16048,0.528
"customer_13",16306,0.528
"customer_13",16496,0.528
"customer_13",17004,0.528
"customer_13",17014,0.528
"customer_15",27828,0.527570621468926
"customer_15",28082,0.527570621468926
"customer_08",8222,0.527466666666667
"customer_18",32840,0.526473988439306
"customer_18",33840,0.526473988439306
"customer_18",33906,0.526473988439306
"customer_03",5214,0.523692307692308
"customer_15",28060,0.522655367231638
"customer_16",29034,0.521824561403509
"customer_03",5196,0.521333333333333
"customer_08",8150,0.520457142857143
"customer_03",2732,0.518974358974359
"customer_03",2748,0.518974358974359
"customer_03",2854,0.518974358974359
"customer_03",3876,0.518974358974359
"customer_03",4802,0.518974358974359
"customer_11",11304,0.516666666666667
"customer_01",492,0.516521739130435
"customer_01",500,0.516521739130435
"customer_01",538,0.516521739130435
"customer_01",580,0.516521739130435
"customer_20",35778,0.514879518072289
"customer_15",28226,0.514463276836158
"customer_03",2102,0.51425641025641
"customer_03",2434,0.51425641025641
"customer_03",2516,0.51425641025641
"customer_03",3042,0.51425641025641
"customer_03",3364,0.51425641025641
"customer_03",3956,0.51425641025641
"customer_03",4534,0.51425641025641
"customer_03",5036,0.51425641025641
"customer_03",5054,0.51425641025641
"customer_21",40348,0.513934929404542
"customer_15",28024,0.512824858757062
"customer_15",27598,0.511186440677966
"customer_18",33660,0.510520231213873
"customer_08",7824,0.508190476190476
"customer_15",28078,0.507909604519774
"customer_03",4840,0.507179487179487
"customer_07",6940,0.505531914893617
"customer_02",1756,0.502615384615385
"customer_09",8438,0.502298850574713
"customer_09",8440,0.502298850574713
"customer_09",8522,0.500536398467433
"customer_05",5838,0.5
"customer_05",5910,0.5
"customer_05",6068,0.5
"customer_11",10146,0.5
"customer_14",20208,0.5
"customer_14",21100,0.5
"customer_14",21318,0.5
"customer_14",21320,0.5
"customer_14",21324,0.5
"customer_14",21414,0.5
"customer_14",21428,0.5
"customer_14",21632,0.5
"customer_18",33812,0.499884393063584
"customer_15",28096,0.496440677966102
"customer_15",28132,0.496440677966102
"customer_03",2962,0.495384615384615
"customer_03",3746,0.495384615384615
"customer_03",4806,0.495384615384615
"customer_03",5022,0.495384615384615
"customer_15",27384,0.494802259887006
"customer_22",42332,0.49438202247191
"customer_22",42524,0.49438202247191
"customer_03",5074,0.493025641025641
"customer_16",29136,0.492491228070175
"customer_08",8034,0.490666666666667
"customer_17",29498,0.490666666666667
"customer_17",29588,0.490666666666667
"customer_17",29640,0.490666666666667
"customer_17",29776,0.490666666666667
"customer_17",29932,0.490666666666667
"customer_17",30274,0.490666666666667
"customer_17",30328,0.490666666666667
"customer_17",30724,0.490666666666667
"customer_17",30882,0.490666666666667
"customer_17",31004,0.490666666666667
"customer_17",31008,0.490666666666667
"customer_17",31340,0.490666666666667
"customer_17",31584,0.490666666666667
"customer_17",31790,0.490666666666667
"customer_17",32154,0.490666666666667
"customer_03",2040,0.490666666666667
"customer_03",2126,0.490666666666667
"customer_03",2274,0.490666666666667
"customer_03",2306,0.490666666666667
"customer_03",2374,0.490666666666667
"customer_03",2418,0.490666666666667
"customer_03",2422,0.490666666666667
"customer_03",2764,0.490666666666667
"customer_03",2856,0.490666666666667
"customer_03",3092,0.490666666666667
"customer_03",3146,0.490666666666667
"customer_03",3376,0.490666666666667
"customer_03",3416,0.490666666666667
"customer_03",3450,0.490666666666667
"customer_03",3468,0.490666666666667
"customer_03",3760,0.490666666666667
"customer_03",5090,0.490666666666667
"customer_03",5210,0.490666666666667
"customer_18",33010,0.489248554913295
"customer_07",7632,0.48868085106383
"customer_06",6198,0.48718009478673
"customer_20",36540,0.487048192771084
"customer_20",36632,0.487048192771084
"customer_08",8234,0.485409523809524
"customer_14",20206,0.485
"customer_15",27752,0.484971751412429
"customer_10",9694,0.484210526315789
"customer_18",33384,0.48393063583815
"customer_03",2986,0.483589743589744
"customer_03",5348,0.483589743589744
"customer_15",27368,0.483333333333333
"customer_07",7250,0.483063829787234
"customer_15",28178,0.481694915254237
"customer_03",4628,0.481230769230769
"customer_21",39812,0.477225291589932
"customer_21",39814,0.477225291589932
"customer_21",39882,0.477225291589932
"customer_21",40294,0.477225291589932
"customer_16",29112,0.475508771929825
"customer_16",29204,0.475508771929825
"customer_15",27978,0.475141242937853
"customer_19",33962,0.473846153846154
"customer_19",33974,0.473846153846154
"customer_19",33976,0.473846153846154
"customer_19",33994,0.473846153846154
"customer_19",34000,0.473846153846154
"customer_19",34024,0.473846153846154
"customer_19",34084,0.473846153846154
"customer_19",34094,0.473846153846154
"customer_19",34104,0.473846153846154
"customer_19",34114,0.473846153846154
"customer_19",34116,0.473846153846154
"customer_19",34118,0.473846153846154
"customer_19",34122,0.473846153846154
"customer_19",34126,0.473846153846154
"customer_19",34142,0.473846153846154
"customer_19",34154,0.473846153846154
"customer_19",34172,0.473846153846154
"customer_19",34208,0.473846153846154
"customer_19",34236,0.473846153846154
"customer_19",34246,0.473846153846154
"customer_19",34262,0.473846153846154
"customer_19",34278,0.473846153846154
"customer_19",34322,0.473846153846154
"customer_19",34424,0.473846153846154
"customer_19",34428,0.473846153846154
"customer_19",34452,0.473846153846154
"customer_19",34454,0.473846153846154
"customer_19",34476,0.473846153846154
"customer_19",34506,0.473846153846154
"customer_19",34508,0.473846153846154
"customer_19",34510,0.473846153846154
"customer_19",34544,0.473846153846154
"customer_19",34590,0.473846153846154
"customer_19",34592,0.473846153846154
"customer_18",32726,0.473294797687861
"customer_18",32884,0.473294797687861
"customer_18",33038,0.473294797687861
"customer_18",33072,0.473294797687861
"customer_18",33338,0.473294797687861
"customer_18",33674,0.473294797687861
"customer_07",7076,0.471829787234042
"customer_07",7362,0.471829787234042
"customer_03",2636,0.471794871794872
"customer_03",5444,0.471794871794872
"customer_15",27878,0.470225988700565
"customer_15",28002,0.468587570621469
"customer_03",2130,0.467076923076923
"customer_03",2192,0.467076923076923
"customer_03",2278,0.467076923076923
"customer_03",2480,0.467076923076923
"customer_03",2652,0.467076923076923
"customer_03",2880,0.467076923076923
"customer_03",3062,0.467076923076923
"customer_03",3100,0.467076923076923
"customer_03",3430,0.467076923076923
"customer_03",3600,0.467076923076923
"customer_03",3898,0.467076923076923
"customer_03",4528,0.467076923076923
"customer_03",4718,0.467076923076923
"customer_03",4762,0.467076923076923
"customer_03",5342,0.467076923076923
"customer_03",5468,0.467076923076923
"customer_11",10046,0.466666666666667
"customer_13",14554,0.462
"customer_13",14586,0.462
"customer_13",14710,0.462
"customer_13",14792,0.462
"customer_13",15062,0.462
"customer_13",15156,0.462
"customer_13",15428,0.462
"customer_13",15510,0.462
"customer_13",15696,0.462
"customer_13",15698,0.462
"customer_13",16382,0.462
"customer_13",16642,0.462
"customer_13",16852,0.462
"customer_13",16854,0.462
"customer_13",18560,0.462
"customer_13",18598,0.462
"customer_14",19858,0.46
"customer_20",36412,0.459216867469879
"customer_20",37456,0.459216867469879
"customer_20",39670,0.459216867469879
"customer_01",196,0.459130434782609
"customer_01",386,0.459130434782609
"customer_01",490,0.459130434782609
"customer_01",502,0.459130434782609
"customer_01",572,0.459130434782609
"customer_08",7894,0.455619047619048
"customer_08",7902,0.455619047619048
"customer_03",2934,0.452923076923077
"customer_15",28368,0.450564971751412
"customer_02",1736,0.450153846153846
"customer_05",5934,0.45
"customer_05",5952,0.45
"customer_05",6108,0.45
"customer_05",6126,0.45
"customer_11",10400,0.45
"customer_14",20102,0.45
"customer_14",20960,0.45
"customer_14",21322,0.45
"customer_14",21330,0.45
"customer_14",21412,0.45
"customer_14",21520,0.45
"customer_14",21626,0.45
"customer_14",21630,0.45
"customer_14",23132,0.45
"customer_14",23138,0.45
"customer_14",27110,0.45
"customer_14",27112,0.45
"customer_14",27114,0.45
"customer_07",6592,0.44936170212766
"customer_07",6976,0.44936170212766
"customer_07",7758,0.44936170212766
"customer_03",3734,0.448205128205128
"customer_03",3748,0.448205128205128
"customer_03",3872,0.448205128205128
"customer_15",27372,0.44728813559322
"customer_15",27794,0.44728813559322
"customer_15",27798,0.44728813559322
"customer_18",32806,0.446705202312139
"customer_18",32858,0.446705202312139
"customer_14",25712,0.445
"customer_22",40812,0.444943820224719
"customer_22",41418,0.444943820224719
"customer_16",29194,0.444631578947368
"customer_03",2122,0.443487179487179
"customer_03",2312,0.443487179487179
"customer_03",2450,0.443487179487179
"customer_03",2490,0.443487179487179
"customer_03",2548,0.443487179487179
"customer_03",2780,0.443487179487179
"customer_03",3680,0.443487179487179
"customer_03",4484,0.443487179487179
"customer_03",5238,0.443487179487179
"customer_03",5282,0.443487179487179
"customer_09",8476,0.442375478927203
"customer_03",2954,0.441128205128205
"customer_21",39884,0.440515653775322
"customer_21",40346,0.440515653775322
"customer_21",40464,0.440515653775322
"customer_12",12562,0.438095238095238
"customer_12",12628,0.438095238095238
"customer_09",8548,0.437088122605364
"customer_03",1850,0.436410256410256
"customer_03",2254,0.436410256410256
"customer_18",33848,0.43606936416185
"customer_10",8874,0.435789473684211
"customer_10",9648,0.435789473684211
"customer_10",9828,0.435789473684211
"customer_10",9872,0.435789473684211
"customer_14",25868,0.435
"customer_15",28316,0.434180790960452
"customer_03",4652,0.434051282051282
"customer_11",11420,0.433333333333333
"customer_07",7356,0.432510638297872
"customer_16",29122,0.432280701754386
"customer_16",29162,0.432280701754386
"customer_20",35218,0.431385542168675
"customer_20",38184,0.431385542168675
"customer_20",39086,0.431385542168675
"customer_16",29254,0.430736842105263
"customer_17",29354,0.429333333333333
"customer_17",29494,0.429333333333333
"customer_17",29584,0.429333333333333
"customer_17",29586,0.429333333333333
"customer_17",29878,0.429333333333333
"customer_17",29902,0.429333333333333
"customer_17",30010,0.429333333333333
"customer_17",30144,0.429333333333333
"customer_17",30146,0.429333333333333
"customer_17",30148,0.429333333333333
"customer_17",30160,0.429333333333333
"customer_17",30202,0.429333333333333
"customer_17",30242,0.429333333333333
"customer_17",30248,0.429333333333333
"customer_17",30250,0.429333333333333
"customer_17",30252,0.429333333333333
"customer_17",30258,0.429333333333333
"customer_17",30380,0.429333333333333
"customer_17",30432,0.429333333333333
"customer_17",30486,0.429333333333333
"customer_17",30512,0.429333333333333
"customer_17",31136,0.429333333333333
"customer_17",31292,0.429333333333333
"customer_17",31402,0.429333333333333
"customer_17",31552,0.429333333333333
"customer_17",31894,0.429333333333333
"customer_17",31926,0.429333333333333
"customer_17",31964,0.429333333333333
"customer_17",31966,0.429333333333333
"customer_17",32052,0.429333333333333
"customer_17",32260,0.429333333333333
"customer_17",32344,0.429333333333333
"customer_17",32384,0.429333333333333
"customer_16",29036,0.42919298245614
"customer_16",29244,0.426105263157895
"customer_15",28236,0.425988700564972
"customer_14",25710,0.425
"customer_03",3744,0.424615384615385
"customer_03",5324,0.424615384615385
"customer_02",1648,0.423076923076923
"customer_03",2912,0.42225641025641
"customer_07",7350,0.421276595744681
