"Plot Title: Riggert"
"#","Date Time, GMT-07:00","AC Curr, Amps (LGR S/N: 10047347, SEN S/N: 10047347, LBL: SFan)","End Of File (LGR S/N: 10047347)"
31893,09/10/16 01:19:44 AM,0.054,
31894,09/10/16 01:22:44 AM,0.054,
31895,09/10/16 01:25:44 AM,0.054,
31896,09/10/16 01:28:44 AM,0.054,
31897,09/10/16 01:31:44 AM,0.054,
31898,09/10/16 01:34:44 AM,0.054,
31899,09/10/16 01:37:44 AM,0.054,
31900,09/10/16 01:40:44 AM,0.054,
31901,09/10/16 01:43:44 AM,0.054,
31902,09/10/16 01:46:44 AM,0.054,
31903,09/10/16 01:49:44 AM,0.054,
31904,09/10/16 01:52:44 AM,0.054,
31905,09/10/16 01:55:44 AM,0.054,
31906,09/10/16 01:58:44 AM,0.054,
31907,09/10/16 02:01:44 AM,0.054,
31908,09/10/16 02:04:44 AM,0.054,
31909,09/10/16 02:07:44 AM,0.054,
31910,09/10/16 02:10:44 AM,0.054,
31911,09/10/16 02:13:44 AM,0.054,
31912,09/10/16 02:16:44 AM,0.054,
31913,09/10/16 02:19:44 AM,0.054,
31914,09/10/16 02:22:44 AM,0.054,
31915,09/10/16 02:25:44 AM,0.054,
31916,09/10/16 02:28:44 AM,0.054,
31917,09/10/16 02:31:44 AM,0.054,
31918,09/10/16 02:34:44 AM,0.054,
31919,09/10/16 02:37:44 AM,0.054,
31920,09/10/16 02:40:44 AM,0.054,
31921,09/10/16 02:43:44 AM,0.054,
31922,09/10/16 02:46:44 AM,0.054,
31923,09/10/16 02:49:44 AM,0.054,
31924,09/10/16 02:52:44 AM,0.054,
31925,09/10/16 02:55:44 AM,0.054,
31926,09/10/16 02:58:44 AM,0.054,
31927,09/10/16 03:01:44 AM,0.054,
31928,09/10/16 03:04:44 AM,0.054,
31929,09/10/16 03:07:44 AM,0.054,
31930,09/10/16 03:10:44 AM,0.054,
31931,09/10/16 03:13:44 AM,0.054,
31932,09/10/16 03:16:44 AM,0.054,
31933,09/10/16 03:19:44 AM,0.054,
31934,09/10/16 03:22:44 AM,0.054,
31935,09/10/16 03:25:44 AM,0.054,
31936,09/10/16 03:28:44 AM,0.054,
31937,09/10/16 03:31:44 AM,0.054,
31938,09/10/16 03:34:44 AM,0.054,
31939,09/10/16 03:37:44 AM,0.054,
31940,09/10/16 03:40:44 AM,0.054,
31941,09/10/16 03:43:44 AM,0.054,
31942,09/10/16 03:46:44 AM,0.054,
31943,09/10/16 03:49:44 AM,0.054,
31944,09/10/16 03:52:44 AM,0.054,
31945,09/10/16 03:55:44 AM,0.054,
31946,09/10/16 03:58:44 AM,0.054,
31947,09/10/16 04:01:44 AM,0.054,
31948,09/10/16 04:04:44 AM,0.054,
31949,09/10/16 04:07:44 AM,0.054,
31950,09/10/16 04:10:44 AM,0.054,
31951,09/10/16 04:13:44 AM,0.054,
31952,09/10/16 04:16:44 AM,0.054,
31953,09/10/16 04:19:44 AM,0.054,
31954,09/10/16 04:22:44 AM,0.054,
31955,09/10/16 04:25:44 AM,0.054,
31956,09/10/16 04:28:44 AM,0.054,
31957,09/10/16 04:31:44 AM,0.054,
31958,09/10/16 04:34:44 AM,0.054,
31959,09/10/16 04:37:44 AM,0.054,
31960,09/10/16 04:40:44 AM,0.054,
31961,09/10/16 04:43:44 AM,0.054,
31962,09/10/16 04:46:44 AM,0.054,
31963,09/10/16 04:49:44 AM,0.054,
31964,09/10/16 04:52:44 AM,0.054,
31965,09/10/16 04:55:44 AM,0.054,
31966,09/10/16 04:58:44 AM,0.054,
31967,09/10/16 05:01:44 AM,0.054,
31968,09/10/16 05:04:44 AM,0.054,
31969,09/10/16 05:07:44 AM,0.054,
31970,09/10/16 05:10:44 AM,0.054,
31971,09/10/16 05:13:44 AM,0.054,
31972,09/10/16 05:16:44 AM,0.054,
31973,09/10/16 05:19:44 AM,0.054,
31974,09/10/16 05:22:44 AM,0.054,
31975,09/10/16 05:25:44 AM,0.054,
31976,09/10/16 05:28:44 AM,0.054,
31977,09/10/16 05:31:44 AM,0.054,
31978,09/10/16 05:34:44 AM,0.054,
31979,09/10/16 05:37:44 AM,0.054,
31980,09/10/16 05:40:44 AM,0.054,
31981,09/10/16 05:43:44 AM,0.054,
31982,09/10/16 05:46:44 AM,0.054,
31983,09/10/16 05:49:44 AM,0.054,
31984,09/10/16 05:52:44 AM,0.054,
31985,09/10/16 05:55:44 AM,0.054,
31986,09/10/16 05:58:44 AM,0.054,
31987,09/10/16 06:01:44 AM,0.054,
31988,09/10/16 06:04:44 AM,0.054,
31989,09/10/16 06:07:44 AM,0.054,
31990,09/10/16 06:10:44 AM,0.054,
31991,09/10/16 06:13:44 AM,0.054,
31992,09/10/16 06:16:44 AM,0.054,
31993,09/10/16 06:19:44 AM,0.054,
31994,09/10/16 06:22:44 AM,0.054,
31995,09/10/16 06:25:44 AM,0.054,
31996,09/10/16 06:28:44 AM,0.054,
31997,09/10/16 06:31:44 AM,0.054,
31998,09/10/16 06:34:44 AM,0.054,
31999,09/10/16 06:37:44 AM,0.054,
32000,09/10/16 06:40:44 AM,0.054,
32001,09/10/16 06:43:44 AM,0.054,
32002,09/10/16 06:46:44 AM,0.054,
32003,09/10/16 06:49:44 AM,0.054,
32004,09/10/16 06:52:44 AM,0.054,
32005,09/10/16 06:55:44 AM,0.054,
32006,09/10/16 06:58:44 AM,0.054,
32007,09/10/16 07:01:44 AM,0.054,
32008,09/10/16 07:04:44 AM,0.054,
32009,09/10/16 07:07:44 AM,0.054,
32010,09/10/16 07:10:44 AM,0.054,
32011,09/10/16 07:13:44 AM,0.054,
32012,09/10/16 07:16:44 AM,0.054,
32013,09/10/16 07:19:44 AM,0.054,
32014,09/10/16 07:22:44 AM,0.054,
32015,09/10/16 07:25:44 AM,0.054,
32016,09/10/16 07:28:44 AM,0.054,
32017,09/10/16 07:31:44 AM,0.054,
32018,09/10/16 07:34:44 AM,0.054,
32019,09/10/16 07:37:44 AM,0.054,
32020,09/10/16 07:40:44 AM,0.054,
32021,09/10/16 07:43:44 AM,0.054,
32022,09/10/16 07:46:44 AM,0.054,
32023,09/10/16 07:49:44 AM,0.054,
32024,09/10/16 07:52:44 AM,0.054,
32025,09/10/16 07:55:44 AM,0.054,
32026,09/10/16 07:58:44 AM,0.054,
32027,09/10/16 08:01:44 AM,0.054,
32028,09/10/16 08:04:44 AM,0.054,
32029,09/10/16 08:07:44 AM,0.054,
32030,09/10/16 08:10:44 AM,0.054,
32031,09/10/16 08:13:44 AM,0.054,
32032,09/10/16 08:16:44 AM,0.054,
32033,09/10/16 08:19:44 AM,0.054,
32034,09/10/16 08:22:44 AM,0.054,
32035,09/10/16 08:25:44 AM,0.054,
32036,09/10/16 08:28:44 AM,0.054,
32037,09/10/16 08:31:44 AM,0.054,
32038,09/10/16 08:34:44 AM,0.054,
32039,09/10/16 08:37:44 AM,0.054,
32040,09/10/16 08:40:44 AM,0.054,
32041,09/10/16 08:43:44 AM,0.054,
32042,09/10/16 08:46:44 AM,0.054,
32043,09/10/16 08:49:44 AM,0.054,
32044,09/10/16 08:52:44 AM,0.054,
32045,09/10/16 08:55:44 AM,0.059,
32046,09/10/16 08:58:44 AM,0.054,
32047,09/10/16 09:01:44 AM,0.054,
32048,09/10/16 09:04:44 AM,0.054,
32049,09/10/16 09:07:44 AM,0.054,
32050,09/10/16 09:10:44 AM,0.059,
32051,09/10/16 09:13:44 AM,0.054,
32052,09/10/16 09:16:44 AM,0.054,
32053,09/10/16 09:19:44 AM,0.054,
32054,09/10/16 09:22:44 AM,0.054,
32055,09/10/16 09:25:44 AM,0.054,
32056,09/10/16 09:28:44 AM,0.054,
32057,09/10/16 09:31:44 AM,0.054,
32058,09/10/16 09:34:44 AM,0.054,
32059,09/10/16 09:37:44 AM,0.054,
32060,09/10/16 09:40:44 AM,0.054,
32061,09/10/16 09:43:44 AM,0.054,
32062,09/10/16 09:46:44 AM,0.054,
32063,09/10/16 09:49:44 AM,0.054,
32064,09/10/16 09:52:44 AM,0.054,
32065,09/10/16 09:55:44 AM,0.054,
32066,09/10/16 09:58:44 AM,0.054,
32067,09/10/16 10:01:44 AM,0.054,
32068,09/10/16 10:04:44 AM,0.054,
32069,09/10/16 10:07:44 AM,0.054,
32070,09/10/16 10:10:44 AM,0.054,
32071,09/10/16 10:13:44 AM,11.609,
32072,09/10/16 10:16:44 AM,11.702,
32073,09/10/16 10:19:44 AM,0.054,
32074,09/10/16 10:22:44 AM,0.054,
32075,09/10/16 10:25:44 AM,0.054,
32076,09/10/16 10:28:44 AM,0.054,
32077,09/10/16 10:31:44 AM,0.054,
32078,09/10/16 10:34:44 AM,0.054,
32079,09/10/16 10:37:44 AM,0.054,
32080,09/10/16 10:40:44 AM,0.054,
32081,09/10/16 10:43:44 AM,0.054,
32082,09/10/16 10:46:44 AM,0.054,
32083,09/10/16 10:49:44 AM,0.054,
32084,09/10/16 10:52:44 AM,0.054,
32085,09/10/16 10:55:44 AM,0.054,
32086,09/10/16 10:58:44 AM,0.054,
32087,09/10/16 11:01:44 AM,0.049,
32088,09/10/16 11:04:44 AM,0.054,
32089,09/10/16 11:07:44 AM,0.054,
32090,09/10/16 11:10:44 AM,0.054,
32091,09/10/16 11:13:44 AM,0.054,
32092,09/10/16 11:16:44 AM,0.049,
32093,09/10/16 11:19:44 AM,0.049,
32094,09/10/16 11:22:44 AM,0.049,
32095,09/10/16 11:25:44 AM,0.049,
32096,09/10/16 11:28:44 AM,0.049,
32097,09/10/16 11:31:44 AM,0.054,
32098,09/10/16 11:34:44 AM,0.049,
32099,09/10/16 11:37:44 AM,12.479,
32100,09/10/16 11:40:44 AM,12.532,
32101,09/10/16 11:43:44 AM,0.054,
32102,09/10/16 11:46:44 AM,0.049,
32103,09/10/16 11:49:44 AM,0.049,
32104,09/10/16 11:52:44 AM,0.049,
32105,09/10/16 11:55:44 AM,0.049,
32106,09/10/16 11:58:44 AM,0.049,
32107,09/10/16 12:01:44 PM,0.049,
32108,09/10/16 12:04:44 PM,0.049,
32109,09/10/16 12:07:44 PM,0.049,
32110,09/10/16 12:10:44 PM,0.049,
32111,09/10/16 12:13:44 PM,0.049,
32112,09/10/16 12:16:44 PM,0.049,
32113,09/10/16 12:19:44 PM,0.049,
32114,09/10/16 12:22:44 PM,0.049,
32115,09/10/16 12:25:44 PM,0.049,
32116,09/10/16 12:28:44 PM,0.049,
32117,09/10/16 12:31:44 PM,0.049,
32118,09/10/16 12:34:44 PM,0.049,
32119,09/10/16 12:37:44 PM,0.049,
32120,09/10/16 12:40:44 PM,0.049,
32121,09/10/16 12:43:44 PM,0.049,
32122,09/10/16 12:46:44 PM,0.049,
32123,09/10/16 12:49:44 PM,0.049,
32124,09/10/16 12:52:44 PM,0.049,
32125,09/10/16 12:55:44 PM,0.049,
32126,09/10/16 12:58:44 PM,0.049,
32127,09/10/16 01:01:44 PM,12.879,
32128,09/10/16 01:04:44 PM,12.835,
32129,09/10/16 01:07:44 PM,0.049,
32130,09/10/16 01:10:44 PM,0.049,
32131,09/10/16 01:13:44 PM,0.049,
32132,09/10/16 01:16:44 PM,0.049,
32133,09/10/16 01:19:44 PM,0.044,
32134,09/10/16 01:22:44 PM,0.044,
32135,09/10/16 01:25:44 PM,0.044,
32136,09/10/16 01:28:44 PM,0.044,
32137,09/10/16 01:31:44 PM,0.044,
32138,09/10/16 01:34:44 PM,0.044,
32139,09/10/16 01:37:44 PM,0.044,
32140,09/10/16 01:40:44 PM,13.074,
32141,09/10/16 01:43:44 PM,13.128,
32142,09/10/16 01:46:44 PM,0.059,
32143,09/10/16 01:49:44 PM,0.044,
32144,09/10/16 01:52:44 PM,0.044,
32145,09/10/16 01:55:44 PM,0.044,
32146,09/10/16 01:58:44 PM,0.044,
32147,09/10/16 02:01:44 PM,0.044,
32148,09/10/16 02:04:44 PM,0.044,
32149,09/10/16 02:07:44 PM,0.044,
32150,09/10/16 02:10:44 PM,0.044,
32151,09/10/16 02:13:44 PM,13.348,
32152,09/10/16 02:16:44 PM,13.241,
32153,09/10/16 02:19:44 PM,0.049,
32154,09/10/16 02:22:44 PM,0.044,
32155,09/10/16 02:25:44 PM,0.044,
32156,09/10/16 02:28:44 PM,0.044,
32157,09/10/16 02:31:44 PM,0.044,
32158,09/10/16 02:34:44 PM,0.044,
32159,09/10/16 02:37:44 PM,0.039,
32160,09/10/16 02:40:44 PM,13.470,
32161,09/10/16 02:43:44 PM,13.377,
32162,09/10/16 02:46:44 PM,13.519,
32163,09/10/16 02:49:44 PM,0.044,
32164,09/10/16 02:52:44 PM,0.044,
32165,09/10/16 02:55:44 PM,0.039,
32166,09/10/16 02:58:44 PM,0.039,
32167,09/10/16 03:01:44 PM,0.044,
32168,09/10/16 03:04:44 PM,0.039,
32169,09/10/16 03:07:44 PM,13.490,
32170,09/10/16 03:10:44 PM,13.436,
32171,09/10/16 03:13:44 PM,13.470,
32172,09/10/16 03:16:44 PM,0.044,
32173,09/10/16 03:19:44 PM,0.039,
32174,09/10/16 03:22:44 PM,0.039,
32175,09/10/16 03:25:44 PM,0.039,
32176,09/10/16 03:28:44 PM,0.039,
32177,09/10/16 03:31:44 PM,0.039,
32178,09/10/16 03:34:44 PM,0.039,
32179,09/10/16 03:37:44 PM,13.426,
32180,09/10/16 03:40:44 PM,13.441,
32181,09/10/16 03:43:44 PM,0.044,
32182,09/10/16 03:46:44 PM,0.039,
32183,09/10/16 03:49:44 PM,0.039,
32184,09/10/16 03:52:44 PM,0.039,
32185,09/10/16 03:55:44 PM,0.039,
32186,09/10/16 03:58:44 PM,0.039,
32187,09/10/16 04:01:44 PM,0.039,
32188,09/10/16 04:04:44 PM,0.039,
32189,09/10/16 04:07:44 PM,13.578,
32190,09/10/16 04:10:44 PM,13.538,
32191,09/10/16 04:13:44 PM,13.480,
32192,09/10/16 04:16:44 PM,0.044,
32193,09/10/16 04:19:44 PM,0.039,
32194,09/10/16 04:22:44 PM,0.039,
32195,09/10/16 04:25:44 PM,0.039,
32196,09/10/16 04:28:44 PM,0.039,
32197,09/10/16 04:31:44 PM,0.039,
32198,09/10/16 04:34:44 PM,0.039,
32199,09/10/16 04:37:44 PM,0.039,
32200,09/10/16 04:40:44 PM,0.039,
32201,09/10/16 04:43:44 PM,13.499,
32202,09/10/16 04:46:44 PM,13.587,
32203,09/10/16 04:49:44 PM,0.039,
32204,09/10/16 04:52:44 PM,0.039,
32205,09/10/16 04:55:44 PM,0.039,
32206,09/10/16 04:58:44 PM,0.039,
32207,09/10/16 05:01:44 PM,0.039,
32208,09/10/16 05:04:44 PM,0.039,
32209,09/10/16 05:07:44 PM,0.039,
32210,09/10/16 05:10:44 PM,0.039,
32211,09/10/16 05:13:44 PM,0.039,
32212,09/10/16 05:16:44 PM,0.039,
32213,09/10/16 05:19:44 PM,13.690,
32214,09/10/16 05:22:44 PM,13.695,
32215,09/10/16 05:25:44 PM,0.044,
32216,09/10/16 05:28:44 PM,0.039,
32217,09/10/16 05:31:44 PM,0.039,
32218,09/10/16 05:34:44 PM,0.039,
32219,09/10/16 05:37:44 PM,0.039,
32220,09/10/16 05:40:44 PM,0.039,
32221,09/10/16 05:43:44 PM,0.039,
32222,09/10/16 05:46:44 PM,0.039,
32223,09/10/16 05:49:44 PM,0.039,
32224,09/10/16 05:52:44 PM,13.617,
32225,09/10/16 05:55:44 PM,13.543,
32226,09/10/16 05:58:44 PM,0.039,
32227,09/10/16 06:01:44 PM,0.039,
32228,09/10/16 06:04:44 PM,0.039,
32229,09/10/16 06:07:44 PM,0.039,
32230,09/10/16 06:10:44 PM,0.039,
32231,09/10/16 06:13:44 PM,0.039,
32232,09/10/16 06:16:44 PM,0.039,
32233,09/10/16 06:19:44 PM,0.039,
32234,09/10/16 06:22:44 PM,13.187,
32235,09/10/16 06:25:44 PM,13.402,
32236,09/10/16 06:28:44 PM,13.309,
32237,09/10/16 06:31:44 PM,0.039,
32238,09/10/16 06:34:44 PM,0.039,
32239,09/10/16 06:37:44 PM,0.039,
32240,09/10/16 06:40:44 PM,0.039,
32241,09/10/16 06:43:44 PM,0.039,
32242,09/10/16 06:46:44 PM,0.039,
32243,09/10/16 06:49:44 PM,0.039,
32244,09/10/16 06:52:44 PM,12.913,
32245,09/10/16 06:55:44 PM,12.825,
32246,09/10/16 06:58:44 PM,0.044,
32247,09/10/16 07:01:44 PM,0.044,
32248,09/10/16 07:04:44 PM,0.044,
32249,09/10/16 07:07:44 PM,0.044,
32250,09/10/16 07:10:44 PM,0.044,
32251,09/10/16 07:13:44 PM,0.044,
32252,09/10/16 07:16:44 PM,0.044,
32253,09/10/16 07:19:44 PM,0.044,
32254,09/10/16 07:22:44 PM,0.044,
32255,09/10/16 07:25:44 PM,12.640,
32256,09/10/16 07:28:44 PM,12.611,
32257,09/10/16 07:31:44 PM,0.044,
32258,09/10/16 07:34:44 PM,0.044,
32259,09/10/16 07:37:44 PM,0.044,
32260,09/10/16 07:40:44 PM,0.044,
32261,09/10/16 07:43:44 PM,0.044,
32262,09/10/16 07:46:44 PM,0.044,
32263,09/10/16 07:49:44 PM,0.044,
32264,09/10/16 07:52:44 PM,0.044,
32265,09/10/16 07:55:44 PM,0.044,
32266,09/10/16 07:58:44 PM,0.044,
32267,09/10/16 08:01:44 PM,12.357,
32268,09/10/16 08:04:44 PM,12.347,
32269,09/10/16 08:07:44 PM,0.049,
32270,09/10/16 08:10:44 PM,0.049,
32271,09/10/16 08:13:44 PM,0.049,
32272,09/10/16 08:16:44 PM,0.044,
32273,09/10/16 08:19:44 PM,0.049,
32274,09/10/16 08:22:44 PM,0.049,
32275,09/10/16 08:25:44 PM,0.044,
32276,09/10/16 08:28:44 PM,0.049,
32277,09/10/16 08:31:44 PM,0.049,
32278,09/10/16 08:34:44 PM,0.049,
32279,09/10/16 08:37:44 PM,0.049,
32280,09/10/16 08:40:44 PM,0.049,
32281,09/10/16 08:43:44 PM,0.049,
32282,09/10/16 08:46:44 PM,11.912,
32283,09/10/16 08:49:44 PM,12.000,
32284,09/10/16 08:52:44 PM,0.059,
32285,09/10/16 08:55:44 PM,0.049,
32286,09/10/16 08:58:44 PM,0.049,
32287,09/10/16 09:01:44 PM,0.049,
32288,09/10/16 09:04:44 PM,0.049,
32289,09/10/16 09:07:44 PM,0.049,
32290,09/10/16 09:10:44 PM,0.049,
32291,09/10/16 09:13:44 PM,0.049,
32292,09/10/16 09:16:44 PM,0.049,
32293,09/10/16 09:19:44 PM,0.049,
32294,09/10/16 09:22:44 PM,0.049,
32295,09/10/16 09:25:44 PM,0.049,
32296,09/10/16 09:28:44 PM,0.049,
32297,09/10/16 09:31:44 PM,0.049,
32298,09/10/16 09:34:44 PM,11.683,
32299,09/10/16 09:37:44 PM,11.683,
32300,09/10/16 09:40:44 PM,0.054,
32301,09/10/16 09:43:44 PM,0.049,
32302,09/10/16 09:46:44 PM,0.049,
32303,09/10/16 09:49:44 PM,0.049,
32304,09/10/16 09:52:44 PM,0.049,
32305,09/10/16 09:55:44 PM,0.049,
32306,09/10/16 09:58:44 PM,0.049,
32307,09/10/16 10:01:44 PM,0.049,
32308,09/10/16 10:04:44 PM,0.049,
32309,09/10/16 10:07:44 PM,0.049,
32310,09/10/16 10:10:44 PM,0.049,
32311,09/10/16 10:13:44 PM,0.054,
32312,09/10/16 10:16:44 PM,0.054,
32313,09/10/16 10:19:44 PM,0.049,
32314,09/10/16 10:22:44 PM,11.414,
32315,09/10/16 10:25:44 PM,0.054,
32316,09/10/16 10:28:44 PM,0.054,
32317,09/10/16 10:31:44 PM,0.049,
32318,09/10/16 10:34:44 PM,0.049,
32319,09/10/16 10:37:44 PM,0.049,
32320,09/10/16 10:40:44 PM,0.049,
32321,09/10/16 10:43:44 PM,0.054,
32322,09/10/16 10:46:44 PM,0.049,
32323,09/10/16 10:49:44 PM,0.054,
32324,09/10/16 10:52:44 PM,0.049,
32325,09/10/16 10:55:44 PM,0.054,
32326,09/10/16 10:58:44 PM,0.054,
32327,09/10/16 11:01:44 PM,0.054,
32328,09/10/16 11:04:44 PM,11.311,
32329,09/10/16 11:07:44 PM,11.316,
32330,09/10/16 11:10:44 PM,0.054,
32331,09/10/16 11:13:44 PM,0.054,
32332,09/10/16 11:16:44 PM,0.054,
32333,09/10/16 11:19:44 PM,0.054,
32334,09/10/16 11:22:44 PM,0.054,
32335,09/10/16 11:25:44 PM,0.054,
32336,09/10/16 11:28:44 PM,0.054,
32337,09/10/16 11:31:44 PM,0.054,
32338,09/10/16 11:34:44 PM,0.054,
32339,09/10/16 11:37:44 PM,0.054,
32340,09/10/16 11:40:44 PM,0.054,
32341,09/10/16 11:43:44 PM,0.054,
32342,09/10/16 11:46:44 PM,0.054,
32343,09/10/16 11:49:44 PM,0.054,
32344,09/10/16 11:52:44 PM,0.054,
32345,09/10/16 11:55:44 PM,0.054,
32346,09/10/16 11:58:44 PM,0.054,
32347,09/11/16 12:01:44 AM,0.054,
32348,09/11/16 12:04:44 AM,0.054,
32349,09/11/16 12:07:44 AM,0.054,
32350,09/11/16 12:10:44 AM,11.419,
32351,09/11/16 12:13:44 AM,11.346,
32352,09/11/16 12:16:44 AM,0.054,
32353,09/11/16 12:19:44 AM,0.054,
32354,09/11/16 12:22:44 AM,0.054,
32355,09/11/16 12:25:44 AM,0.054,
32356,09/11/16 12:28:44 AM,0.054,
32357,09/11/16 12:31:44 AM,0.054,
32358,09/11/16 12:34:44 AM,0.054,
32359,09/11/16 12:37:44 AM,0.054,
32360,09/11/16 12:40:44 AM,0.054,
32361,09/11/16 12:43:44 AM,0.054,
32362,09/11/16 12:46:44 AM,0.054,
32363,09/11/16 12:49:44 AM,0.054,
32364,09/11/16 12:52:44 AM,0.054,
32365,09/11/16 12:55:44 AM,0.054,
32366,09/11/16 12:58:44 AM,0.054,
32367,09/11/16 01:01:44 AM,0.054,
32368,09/11/16 01:04:44 AM,0.054,
32369,09/11/16 01:07:44 AM,0.054,
32370,09/11/16 01:10:44 AM,0.054,
32371,09/11/16 01:13:44 AM,0.054,
32372,09/11/16 01:16:44 AM,0.054,
32373,09/11/16 01:19:44 AM,0.054,
32374,09/11/16 01:22:44 AM,0.054,
32375,09/11/16 01:25:44 AM,0.054,
32376,09/11/16 01:28:44 AM,0.054,
32377,09/11/16 01:31:44 AM,11.341,
32378,09/11/16 01:34:44 AM,11.238,
32379,09/11/16 01:37:44 AM,0.054,
32380,09/11/16 01:40:44 AM,0.054,
32381,09/11/16 01:43:44 AM,0.054,
32382,09/11/16 01:46:44 AM,0.054,
32383,09/11/16 01:49:44 AM,0.054,
32384,09/11/16 01:52:44 AM,0.054,
32385,09/11/16 01:55:44 AM,0.054,
32386,09/11/16 01:58:44 AM,0.054,
32387,09/11/16 02:01:44 AM,0.054,
32388,09/11/16 02:04:44 AM,0.054,
32389,09/11/16 02:07:44 AM,0.054,
32390,09/11/16 02:10:44 AM,0.054,
32391,09/11/16 02:13:44 AM,0.054,
32392,09/11/16 02:16:44 AM,0.054,
32393,09/11/16 02:19:44 AM,0.054,
32394,09/11/16 02:22:44 AM,0.054,
32395,09/11/16 02:25:44 AM,0.054,
32396,09/11/16 02:28:44 AM,0.054,
32397,09/11/16 02:31:44 AM,0.054,
32398,09/11/16 02:34:44 AM,0.054,
32399,09/11/16 02:37:44 AM,0.054,
32400,09/11/16 02:40:44 AM,0.054,
32401,09/11/16 02:43:44 AM,0.054,
32402,09/11/16 02:46:44 AM,0.054,
32403,09/11/16 02:49:44 AM,0.054,
32404,09/11/16 02:52:44 AM,0.054,
32405,09/11/16 02:55:44 AM,11.131,
32406,09/11/16 02:58:44 AM,11.043,
32407,09/11/16 03:01:44 AM,0.054,
32408,09/11/16 03:04:44 AM,0.054,
32409,09/11/16 03:07:44 AM,0.054,
32410,09/11/16 03:10:44 AM,0.054,
32411,09/11/16 03:13:44 AM,0.054,
32412,09/11/16 03:16:44 AM,0.054,
32413,09/11/16 03:19:44 AM,0.054,
32414,09/11/16 03:22:44 AM,0.054,
32415,09/11/16 03:25:44 AM,0.054,
32416,09/11/16 03:28:44 AM,0.054,
32417,09/11/16 03:31:44 AM,0.054,
32418,09/11/16 03:34:44 AM,0.054,
32419,09/11/16 03:37:44 AM,0.054,
32420,09/11/16 03:40:44 AM,0.054,
32421,09/11/16 03:43:44 AM,0.054,
32422,09/11/16 03:46:44 AM,0.054,
32423,09/11/16 03:49:44 AM,0.054,
32424,09/11/16 03:52:44 AM,0.054,
32425,09/11/16 03:55:44 AM,0.054,
32426,09/11/16 03:58:44 AM,0.054,
32427,09/11/16 04:01:44 AM,0.054,
32428,09/11/16 04:04:44 AM,0.054,
32429,09/11/16 04:07:44 AM,0.054,
32430,09/11/16 04:10:44 AM,0.054,
32431,09/11/16 04:13:44 AM,0.054,
32432,09/11/16 04:16:44 AM,0.054,
32433,09/11/16 04:19:44 AM,0.054,
32434,09/11/16 04:22:44 AM,0.054,
32435,09/11/16 04:25:44 AM,0.054,
32436,09/11/16 04:28:44 AM,0.054,
32437,09/11/16 04:31:44 AM,0.054,
32438,09/11/16 04:34:44 AM,0.059,
32439,09/11/16 04:37:44 AM,0.068,
32440,09/11/16 04:40:44 AM,0.078,
32441,09/11/16 04:43:44 AM,0.088,
32442,09/11/16 04:46:44 AM,0.093,
32443,09/11/16 04:49:44 AM,0.098,
32444,09/11/16 04:52:44 AM,0.103,
32445,09/11/16 04:55:44 AM,0.103,
32446,09/11/16 04:58:44 AM,0.103,
32447,09/11/16 05:01:44 AM,0.103,
32448,09/11/16 05:04:44 AM,0.103,
32449,09/11/16 05:07:44 AM,0.107,
32450,09/11/16 05:10:44 AM,0.107,
32451,09/11/16 05:13:44 AM,0.107,
32452,09/11/16 05:16:44 AM,0.107,
32453,09/11/16 05:19:44 AM,0.107,
32454,09/11/16 05:22:44 AM,0.112,
32455,09/11/16 05:25:44 AM,0.112,
32456,09/11/16 05:28:44 AM,0.112,
32457,09/11/16 05:31:44 AM,0.112,
32458,09/11/16 05:34:44 AM,0.112,
32459,09/11/16 05:37:44 AM,0.117,
32460,09/11/16 05:40:44 AM,0.117,
32461,09/11/16 05:43:44 AM,0.117,
32462,09/11/16 05:46:44 AM,0.117,
32463,09/11/16 05:49:44 AM,0.117,
32464,09/11/16 05:52:44 AM,0.117,
32465,09/11/16 05:55:44 AM,0.117,
32466,09/11/16 05:58:44 AM,0.112,
32467,09/11/16 06:01:44 AM,0.107,
32468,09/11/16 06:04:44 AM,0.103,
32469,09/11/16 06:07:44 AM,0.098,
32470,09/11/16 06:10:44 AM,0.098,
32471,09/11/16 06:13:44 AM,0.098,
32472,09/11/16 06:16:44 AM,0.098,
32473,09/11/16 06:19:44 AM,0.093,
32474,09/11/16 06:22:44 AM,0.093,
32475,09/11/16 06:25:44 AM,0.093,
32476,09/11/16 06:28:44 AM,0.093,
32477,09/11/16 06:31:44 AM,0.093,
32478,09/11/16 06:34:44 AM,0.093,
32479,09/11/16 06:37:44 AM,0.093,
32480,09/11/16 06:40:44 AM,0.093,
32481,09/11/16 06:43:44 AM,0.093,
32482,09/11/16 06:46:44 AM,0.093,
32483,09/11/16 06:49:44 AM,0.093,
32484,09/11/16 06:52:44 AM,0.088,
32485,09/11/16 06:55:44 AM,0.088,
32486,09/11/16 06:58:44 AM,0.088,
32487,09/11/16 07:01:44 AM,0.088,
32488,09/11/16 07:04:44 AM,0.088,
32489,09/11/16 07:07:44 AM,0.088,
32490,09/11/16 07:10:44 AM,0.088,
32491,09/11/16 07:13:44 AM,0.083,
32492,09/11/16 07:16:44 AM,0.083,
32493,09/11/16 07:19:44 AM,0.083,
32494,09/11/16 07:22:44 AM,0.083,
32495,09/11/16 07:25:44 AM,0.083,
32496,09/11/16 07:28:44 AM,0.083,
